statefip,manual,limbs,strength,body,language,oral,written,cognitive,perception,visual,hearing,vocal,year,name,total,imputed_mex,imputed_otherlat,imputed_total_lat,border_distance,border_dummy,foreign_empl,native_empl,foreign_howo,native_howo,manual_f,manual_n,limbs_f,limbs_n,strength_f,strength_n,body_f,body_n,language_f,language_n,oral_f,oral_n,written_f,written_n,cognitive_f,cognitive_n,perception_f,perception_n,visual_f,visual_n,hearing_f,hearing_n,vocal_f,vocal_n
53,0.7221462726593018,0.7171865105628967,0.731614887714386,0.7227100133895874,0.2983761727809906,0.29356861114501953,0.3031837046146393,0.4083233177661896,0.5512814521789551,0.6714913845062256,0.6402263045310974,0.2920452058315277,1970,Washington,1039300,2880.6566042652084,1463.5368283011464,4344.193432566355,1701.8701729105774,0,36500,675100,64507725,1249663775,39481302.068603516,785193410.694458,38873015.56616211,781326349.579834,40215765.123535156,789996343.1453857,40083939.78540039,788857406.6401367,24915539.412399292,495262891.28453064,25262242.310562134,491855353.7572174,24568836.714370728,498670432.0479584,26876319.06112671,555834114.3720398,32314209.001953125,674038769.802002,37105496.38671875,764689147.8151855,34291681.78955078,719163797.3271484,25959323.156318665,498836387.69750214
54,0.7349456548690796,0.734801709651947,0.7390263676643372,0.730204701423645,0.2862776815891266,0.27915072441101074,0.2934046685695648,0.39203736186027527,0.5525590181350708,0.6869907379150391,0.6658806204795837,0.2819693088531494,1970,West Virginia,463000,0,256.02214339095383,256.02214339095383,2098.5067501203916,0,2100,366200,3414475,709179450,2213446.884033203,471063419.375,2168231.3715820312,472569215.1600342,2323337.2028808594,470059308.2590332,2189122.546142578,468554075.81762695,1375211.7414550781,254388850.57585144,1434813.2478027344,250092096.28877258,1315610.2622070312,258685606.97650146,1633877.6748046875,295181647.18081665,1838976.9221191406,384866487.4750366,2121632.8591308594,454327011.47961426,2003205.95703125,436950509.1048584,1511208.9729003906,256586894.94271088
55,0.7373619675636292,0.7349943518638611,0.7517221570014954,0.725330650806427,0.27455684542655945,0.26494207978248596,0.28417161107063293,0.39335545897483826,0.543755054473877,0.6628825068473816,0.6248920559883118,0.2557053565979004,1970,Wisconsin,1381500,555.8878506004233,1517.2477301855645,2073.1355807859877,1910.71663610303,0,29300,1050800,55388825,2083755800,37822518.76245117,1359409422.0916748,38651663.26867676,1358637288.9559326,37070187.611328125,1377960932.3215332,36690071.234375,1338150425.3153076,16589231.054855347,752631332.8580475,15679901.579421997,736587618.1712494,17498560.793518066,768675055.513794,21036232.704864502,882422795.6756897,29033313.143371582,1107065463.9326782,34498681.69897461,1264688622.8935547,32720706.06225586,1175674744.1472168,15900615.552436829,732210513.737236
56,0.7342596054077148,0.7220441699028015,0.7556725144386292,0.7380319833755493,0.2663359045982361,0.26612019538879395,0.2665516436100006,0.3923962712287903,0.5323209762573242,0.670035719871521,0.6322116851806641,0.25981107354164124,1970,Wyoming,92800,127.00011333222959,0,127.00011333222959,1243.1222671201765,0,2000,69600,4589750,143338425,3357158.6435546875,93731432.84692383,3243225.5473632812,92278171.201171875,3525465.3369140625,95968618.9831543,3431608.3828125,94568109.484375,1470243.146484375,50546543.27244568,1552526.171875,50658134.454818726,1387960.154296875,50434952.848236084,1912848.2895507812,61373537.99264526,2410876.7563476562,75203285.53570557,2894383.0346679688,89073019.78234863,2605027.856689453,82962155.42016602,1458281.169921875,50558581.17554474
1,0.743815541267395,0.7449566125869751,0.7438953518867493,0.7408630847930908,0.28062814474105835,0.27218902111053467,0.28906726837158203,0.39482927322387695,0.5561286211013794,0.6804012656211853,0.6560927629470825,0.26924148201942444,1980,Alabama,1323900,183.0355922593981,2170.7716524665425,2353.8072447259406,1314.8255530543,0,7980,1063540,13180500,1831115080,7860642.516845703,1183985585.400982,7781621.054992676,1187403950.6345062,7914358.213806152,1176694639.2458,7991051.382537842,1184553345.6443634,5546958.953674316,686100313.1587992,5638102.821853638,675610938.5736008,5455815.089492798,696589691.8816059,5718430.699142456,764462922.6652863,6664501.84854126,970464514.0392933,7497476.484100342,1120620589.7930183,7155847.4402771,1071059363.2323608,5745094.668952942,687096771.5156026
2,0.704994797706604,0.6933581829071045,0.717735767364502,0.718160092830658,0.3173539936542511,0.3214232325553894,0.3132847249507904,0.420091450214386,0.5538564324378967,0.6683078408241272,0.6403167843818665,0.3198522925376892,1980,Alaska,141400,0,492.987662653725,492.987662653725,3931.1746148093944,0,4960,101860,7543380,157037880,4588949.402084351,92617939.6699295,4417639.619003296,91089761.32363129,4753855.779953003,93700533.99163818,4811090.871063232,95085141.47318268,3048879.503452301,68458619.2573762,3243314.107318878,69579272.50585508,2854444.8971939087,67337965.98319578,3230984.0084762573,72099001.48662186,3779987.066421509,83338049.20366669,4306663.387969971,93180033.01272964,4018665.2966156006,88308983.3223114,3276050.2226696014,70730178.45315814
4,0.7169025540351868,0.7089884877204895,0.7260938286781311,0.7251984477043152,0.3099559545516968,0.30985134840011597,0.3100605309009552,0.4103392958641052,0.5526942014694214,0.6738607883453369,0.6456770896911621,0.30834051966667175,1980,Arizona,968100,35639.39609098401,914.5090516793892,36553.905142663396,214.17242358781164,1,48380,610540,81462160,1023144220,54644922.683418274,617011359.5061312,53743123.629463196,610592297.1119242,55540445.92851257,620758477.8984451,55780016.19166565,628375110.0660019,25678571.752408028,432004031.6319039,26278980.583892822,435576855.0500369,25078162.92168808,428431209.1057582,29812160.944583893,452841553.16613483,39622161.14928436,537265389.8108778,49059640.881500244,609917537.90137,46573896.230415344,577588666.1781693,26905134.282024384,443698068.8522754
5,0.7581272125244141,0.7559573650360107,0.765997052192688,0.7537146210670471,0.26478955149650574,0.2567019760608673,0.27287712693214417,0.3867627680301666,0.5529934167861938,0.6873334646224976,0.6590244174003601,0.2505645751953125,1980,Arkansas,665000,0,548.4561134320422,548.4561134320422,992.6354977408135,0,5600,641460,9124660,1100814700,5872089.676696777,722246478.4194927,5849232.93560791,721171727.0064859,5909851.314666748,725831698.494606,5882029.425292969,720451828.0135508,3411148.723678589,403072884.3647082,3431148.9899520874,397553386.8738073,3391148.443851471,408592384.4093551,3698527.672691345,457133323.50804967,4654355.481491089,581499549.0758266,5360541.408737183,679176631.3165474,5073929.967071533,644816012.336055,3578626.6387176514,400528966.9481499
6,0.7076133489608765,0.7024884223937988,0.7146759033203125,0.7115975618362427,0.3190597891807556,0.315279483795166,0.3228401243686676,0.4142138659954071,0.5537450909614563,0.6663803458213806,0.6411877274513245,0.3130494952201843,1980,California,9213400,339770.8939580532,112726.62790764534,452497.5218656985,396.2904787883216,1,1100780,4518540,1836968240,7470256080,1226412872.5195284,4393567379.744287,1230090683.2012825,4365946318.531521,1224289530.7733822,4405571801.452738,1219872507.5888853,4447614457.383272,559582498.3654425,3261851101.3532853,549504783.8267524,3261377435.530001,569660214.4101479,3262324777.765132,660901700.7193708,3345584530.955601,887524928.7774105,3918289481.142346,1094127403.8612633,4368115582.18445,1025693450.6482048,4151372942.5185294,569027336.7366555,3318677807.2051864
8,0.7198300361633301,0.7118083238601685,0.7309056520462036,0.7260399460792542,0.30322426557540894,0.3011409342288971,0.3053075969219208,0.4070751965045929,0.5521997213363647,0.6710375547409058,0.6426558494567871,0.2969381809234619,1980,Colorado,1191000,7997.362243296523,2275.590294808651,10272.952538105174,899.454272594243,0,30580,691660,50708180,1194276500,31891717.59954834,720511544.0296421,31719947.567813873,713377352.361908,32119200.168418884,726637916.0507298,32036788.942565918,730689051.1914253,18583391.37297058,501673645.9717641,18715088.367012024,502835349.51687145,18451694.30996132,500511944.085731,20624429.348926544,529251860.58138037,25475740.62322235,628603800.1086655,29672117.668762207,708240067.2954636,27949792.730041504,670000421.9077549,19318975.967018127,508954538.86788726
9,0.7252122759819031,0.7295656204223633,0.7245919704437256,0.7151041626930237,0.302738219499588,0.2885570228099823,0.3169194161891937,0.4061949849128723,0.5569333434104919,0.6718674302101135,0.650856077671051,0.28606587648391724,1980,Connecticut,1225900,0,17595.936744239265,17595.936744239265,2838.1796239047835,0,83540,745220,150966820,1297275240,100570130.55708313,789184498.137577,102527885.30082703,796437126.3292379,99248705.51808167,782031085.6388063,97327523.98278809,779994683.0786829,50250398.07609367,544840168.6014678,47482987.00469065,531124607.16585684,53017809.56511402,558555733.4150344,59547583.43385124,575285733.4395914,77750603.39928436,688699313.8393888,92546414.16674042,769788442.0893335,88042399.27407837,737704350.8179674,48919375.543492794,539226116.937647
10,0.7230365872383118,0.7169097661972046,0.7317799925804138,0.7274243831634521,0.3043120801448822,0.2985023260116577,0.3101218044757843,0.4035266637802124,0.5511184334754944,0.6708998680114746,0.6412513256072998,0.2937757670879364,1980,Delaware,237400,0,693.1429209705351,693.1429209705351,2544.299555736632,0,3780,162480,6073360,276914940,3805318.996284485,170271287.30878925,3834007.4251441956,168920805.95313072,3789722.4834251404,171320287.85246944,3753093.557495117,172336239.32308197,2238540.224380493,113957928.8064816,2316687.8750457764,113151864.10687447,2160392.5781555176,114763993.94366193,2364696.565383911,120113010.05567455,3010682.3162078857,145434799.98048973,3410557.8192749023,165369684.9107952,3331455.088344574,156262472.32225418,2347046.956008911,114359257.7272582
11,0.6602597236633301,0.6513062715530396,0.668907105922699,0.6718342304229736,0.3731422424316406,0.3707648813724518,0.3755195736885071,0.4355859160423279,0.5577421188354492,0.6408466100692749,0.6114681363105774,0.3611045181751251,1980,District of Columbia,258900,914.2036618589331,13215.940873871832,14130.144535730766,2409.2149905793203,0,9100,136480,15536740,227500620,8912941.62121582,129457028.28865147,8415449.667404175,126687522.65929794,9374714.73513794,131282553.78643322,9579454.672485352,134098885.09835052,6428847.985877991,100266373.72048092,6855043.890563965,100443860.50650215,6002652.105377197,100088886.52552319,6259956.163314819,95151137.4384036,7470176.829544067,115764947.99205303,8406137.983032227,127879669.86339092,7953670.754211426,120549929.14586544,6968262.650756836,101727584.11991215
12,0.7126628160476685,0.700911283493042,0.7261993288993835,0.7251209616661072,0.31984400749206543,0.32551679015159607,0.3141712248325348,0.413694828748703,0.5516387224197388,0.6689662933349609,0.6419492959976196,0.3215666115283966,1980,Florida,3466400,1449.032456943649,115233.18636583873,116682.21882278238,1575.5499708171938,0,280300,2196640,486562180,3765600580,296818803.84132004,2262728306.482376,295933855.4900646,2222927708.4693146,295985782.4009476,2295194248.156043,300072447.59879875,2321647355.4876404,189947880.2108488,1618391229.5620434,193738165.6637354,1652739579.736013,186157594.95468616,1584042882.8090773,202196863.44221592,1670667366.4771905,245793512.17025948,1971792822.6550827,284254895.8484688,2227715863.8881645,266170988.7404232,2113520826.1494923,198576925.3201995,1674166670.260744
13,0.7299216389656067,0.7308804392814636,0.7297884821891785,0.7276911735534668,0.2989906072616577,0.28943681716918945,0.30854442715644836,0.40882542729377747,0.5584887862205505,0.6749894022941589,0.6514250636100769,0.28559330105781555,1980,Georgia,1991200,193.63660989986013,1999.7369878326895,2193.3735977325496,1560.611675576283,0,21900,1544500,36438920,2729571780,21456212.216835022,1729897641.4054375,21400949.25099182,1734243194.0952015,21423562.600524902,1718558863.0466442,21635181.171844482,1733207224.9394245,15303944.737638474,1061894603.0748906,15750977.780937195,1043999093.4053735,14856911.655755997,1079790116.6390646,16193282.281435966,1161635462.265049,18697971.711820602,1443783428.4560628,20761046.2922287,1650103242.3856735,19920172.61743927,1577409667.8155012,16163123.168625832,1061667957.8787496
15,0.727570116519928,0.7162743806838989,0.7412554621696472,0.738702654838562,0.30373117327690125,0.31134843826293945,0.29611390829086304,0.40107107162475586,0.5543633699417114,0.6762689352035522,0.6507454514503479,0.30388015508651733,1980,Hawaii,364500,0,705.3032012849476,705.3032012849476,4177.213646295807,0,38720,192220,64401980,329215940,41636143.11000824,195729786.41988754,39765976.27682495,191867390.33488464,43577394.64796448,198521436.49794006,43884995.50621033,201896211.80846405,20338132.008434296,142349498.94181728,22477620.01971054,147406704.10851002,18198644.01193428,137292293.8341446,21847935.429222107,145964102.42477894,29185707.64455223,172067990.7604561,35858559.6607666,192900884.69303513,33616107.10674667,182502896.1606655,23223234.82344055,147630168.40768385
16,0.7473797798156738,0.7347624897956848,0.7673606872558594,0.7539467215538025,0.2716844081878662,0.27216655015945435,0.2712022662162781,0.38920265436172485,0.5448445081710815,0.676288902759552,0.6437445878982544,0.26188549399375916,1980,Idaho,319800,529.6843935311973,0,529.6843935311973,1314.9204404281286,0,7640,237080,11981900,399013120,8212158.0704193115,254836203.65257645,8086033.670974731,250590707.37247849,8410500.815002441,260642644.12057495,8279540.854293823,258191892.0591545,3552210.5078964233,152971497.6285658,3435315.836294174,154262760.14948463,3669105.1942329407,151680236.06410408,4279547.239356995,170758313.3721695,5804237.501529694,208873727.61940193,7340459.848014832,241345738.470953,6874797.768295288,227129909.49809074,3540730.401128769,153277729.73621392
17,0.7288384437561035,0.7269092202186584,0.7359060049057007,0.7248268127441406,0.29436373710632324,0.2849298417568207,0.3037976324558258,0.3975190818309784,0.5544732809066772,0.6717413067817688,0.6450873613357544,0.2826339900493622,1980,Illinois,4382400,45713.76505798415,20341.58267077692,66055.34772876107,1733.2722598764772,0,256040,2880100,455474380,4995924300,302825737.1003475,3079103655.488001,305698937.8215122,3075069580.0791597,302545022.7036438,3090657293.370096,295993622.74111557,3074746773.669283,143190474.0782714,2030905237.960967,137257466.68354034,2000362400.7141862,149123481.89283276,2061448082.9568942,167487481.09114456,2153768386.0357757,226154320.51909637,2639035099.8147845,272187483.75917816,2975256576.190482,254085779.823143,2824744550.9554725,142511093.59018183,2033613353.2468405
18,0.7527540922164917,0.7533515691757202,0.7584114670753479,0.7441887259483337,0.26295533776283264,0.25211581587791443,0.27379485964775085,0.37760791182518005,0.5513238906860352,0.6795831322669983,0.6522034406661987,0.24876825511455536,1980,Indiana,1973700,7359.9304395644585,4528.129728150815,11888.060167715274,1780.3159021813144,0,25500,1690600,44790520,2970267000,29239806.081443787,1908169469.0981865,29436459.138656616,1914659692.3057995,29052092.995277405,1909604508.4896593,28982814.447357178,1890150095.618517,15300925.467681885,1115932315.1645422,15178463.756492615,1092467968.8233347,15423387.24206543,1139396669.7722483,17573497.65890503,1232489933.25073,22997535.21861267,1570554006.935049,26901458.299110413,1802514863.4229097,25697215.628189087,1712054917.002449,15536506.362995148,1107104053.1195343
19,0.7640250325202942,0.7530117034912109,0.7871881127357483,0.7626046538352966,0.24247097969055176,0.23665978014469147,0.24828217923641205,0.3732130825519562,0.5393051505088806,0.6672444939613342,0.6271642446517944,0.22451284527778625,1980,Iowa,919000,877.1963039059461,600.2978655341992,1477.4941694401455,1568.6696843499508,0,10320,855020,17070260,1576254800,10927787.539154053,1024578052.1279459,10906132.933197021,1010020581.778986,11015290.003204346,1052867631.3734179,10872545.700439453,1025609754.7084341,6233837.2826042175,570787016.9270687,6222975.237916946,566023077.0774417,6244699.365264893,575550960.4588332,6883739.003318787,659253812.4332132,8645951.380493164,819398685.0939846,10008582.676849365,937712184.1255894,9541356.332946777,869351827.6855593,6378907.213493347,557916261.1367992
